text,label
sadece bir dal. krala sattım.,açıklama
kontrol etmediğiniz tek çevre unsuru buydu: içinde yaşayan insanlar.,açıklama
kanında piperidin alkaloid iz miktarları bulduk  baldıran zehirlenmesinin ana belirtecileri.,açıklama
"baldıran olsaydı ya çoktan ölmüş ya da tedaviyle iyileşiyor olurdu. baldıran var, ama onu öldüren bu değil.",değerlendirme
bunlar fokal hepatik lezyonlar değil  peliozis hepatis lezyonları. erratik kalp atışıyla birlikte anabolik steroid kötüye kullanımına işaret ediyor.,açıklama
endokardit. kalp kapağında enfeksiyon.,açıklama
rabdomiyoliz da anabolik steroidin üçüncü büyük belirtisi.,açıklama
utanç mı duyuyorsun? bir dövüşü kazanmak için ideallerini çiğnersin ama sevdiğin kadın için harekete geçmezsin.,açıklama
utanç duyuyorum.,açıklama
"35 yaşında, kadın. ateşi ve karın ağrısı var.",açıklama
"hastamız mutsuz, çünkü intestinal obstrüksiyondan acı çekiyor.",açıklama
acil servis tüm normal şüpheleri eledi.,açıklama
uçuğa bağlı kalın bağırsak iltihabına ne dersin? partnerlerinden birinden enfeksiyon kapmıştır. oradan da kalın bağırsağına geçmiştir. cinsel hastalık testi temiz çıktı.,hipotez
uçuk son 6 hafta içinde bulaştıysa testte çıkmamış olabilir. ama baryum lavmanında gözükür.,talimat
"baryum, bağırsağının iç yüzünü boyayacak. röntgende iyi bir görüntü sağlayacak.",açıklama
röntgen temiz çıktı. bağırsak iltihabı veya karın ağrısı yok.,açıklama
röntgen çekerken ağrısı geçti. yani geçici bir bağırsak tıkanıklığıymış.,hipotez
karnında mı? kalp atışım hızlandı. derin nefes almayı dene. kalbini yavaşlatmaya çalışacağım.,açıklama
karınızın kalp atışları düzensiz. belirtinin bağırsaktan kalbe geçişi büyük ihtimalle parazit bir enfeksiyonla olur.,hipotez
hastamızın partnerinin lifinden amoebiasis kaptığını sanıyoruz.,hipotez
sonunda dışkı örneği aldık. banyo lifi masum çıktı. amip veya diğer parazit bulguları yok.,açıklama
"felç, düzensiz kalp atışı, ve gidip gelen karın ağrısı.",açıklama
"teste göre omurilik hasarı yok, beyinde doku bozulmaları yok, kanama yok.",açıklama
hastamız bacaklarında hareket kabiliyetini kaybetmiş. kadın felç olmuş.,açıklama
"tıbbi açıdan, seks ve yurt dışı seyahatini eledik. bir elektrolitin dengesizliği olabilir.",hipotez
"libido artışı adrenokortikal kanserin bir belirtisi olabilir, ki bu da diğer belirtileri açıklar.",hipotez
böbreküstü bezlerine mr çekin.,talimat
bir şey yok. adrenal kanser değil.,açıklama
vp taraması julianın akciğerinde pıhtı olduğunu doğruladı.,açıklama
"diğer pıhtıları önlemek için heparin vermeye başladım, ama hl neler olduğunu bilmiyoruz.",tedavi
"pıhtı düzensizliği. dik. faktör v leiden, antifosfolipid sendromu. k vitamini eksikliği de uyuyor.",hipotez
trombofiliye sebep oluyor ve karın ağrısıyla bağlantılı.,açıklama
bütün testler negatif çıktı. pıhtılaşma bozukluğu değil. yani daha iyi bir fikre ihtiyacımız var.,açıklama
"demek istediğim uyarılma, otonom sinir sisteminin bir fonksiyonu. oss sindirimi de kontrol eder.",açıklama
ağrının nedeni bağırsağının bir kısmının kendi üzerine katlanmış olması. buna intususepsiyon deniyor. kan akışını engelliyor. bağırsağın nekroz olup ölmeden önce onu ameliyat etmeliyiz.,hipotez
yetişkinlerde bu genelde abdominal kanserin belirtisidir. üst üste gelmeyi düzeltip bağırsağında tümör arayacağız.,hipotez
biyopside belli bir inflamasyon görünmedi. ibhyi akla getiriyor. ama kardiyak problemleri açıklamıyor. ya da böbrek fonksiyonlarının azalmasını.,hipotez
ankilozan spondiliti tetikleyebilir. bu da kalp ve böbrekleri açıklar. sulfasalazin ve tnf inhibitörleri vermeye başlayın.,tedavi
keli klemp ve skalpel.,talimat
böbrek biyopsisinde iga nefropati olduğu gözüküyor.,açıklama
sol böbreği dün gece iflas etti. diğeri de arkasından geliyor. böbrek fonksiyonları çökmeye devam ediyor. diyalize başlamalıyız.,tedavi
sistosit ya da hemoliz belirtisi yok.,açıklama
pulmoner arteriyal hipertansiyon. pulmoner arterinde çap normal göründü.,hipotez
orak hücreli anemi kan tahlillerinde gözükürdü.,açıklama
basık intestinal villi olmaması da çölyak hastalığını eliyor.,açıklama
normal karaciğer enzimleri hepatit b ve sirozu eliyor.,açıklama
hemokromatozis de olabilir. demir fazlası birikir ve tüm vücutta sorunlara neden olur.,hipotez
weil sendromu da birden fazla organ sistemini etkiler ve acilde verilen antibiyotikler onu tedavi etmezdi.,hipotez
sarkoidoz da mantıklı. güzel. o üçü için tedavi uygulayın.,hipotez
poliarteritis nodoza? prednisone ile biraz olsun ilerleme görürdük.,hipotez
"sanırım karında henoch-schönlein purpura var. sistemik vaskülit, vücutta lezyonlar ve iltihaplara sebep olabilir.",hipotez
"lezyonlar kalpte ortaya çıkabilir, bazen de böbreklerde, ama deride daima vardır. yani bir yerinde kızarıklık olmalı.",açıklama
yüksek doz ivig ve siklofosfamid ile tedavi edeceğiz. iyileşeceksin.,tedavi
"hspyi eledik çünkü solunum enfeksiyonu belirtisi yoktu. ama nadir vakalarda, arı sokmasıyla tetiklenebilir.",açıklama
son zamanlarda bir arı tarafından sokuldun mu?,soru
alport ve anti-gbm antikorunun ikisi de tedavi edilemez. eğer onda varsa yardımcı olamayız.,açıklama
şu an tedavi ediyoruz. iyileşecektir.,tedavi
bu dr. house. afazi ve baygınlık. konuşamıyor.,açıklama
"enfeksiyonu, ses telleri hasarını ve felci eledik. baygınlığın tüm genel sebeplerini eledik: düşük tansiyon, düşük kan şekeri, su kaybı.",açıklama
plevral efüzyon. orada en az 200 cc sıvı var.,hipotez
"enfeksiyonu kendimiz eleyelim. ciğerlerini boşaltın, kültür gönderin, kanser için sitoloji yapın ve tansiyonunu ölçün.",talimat
acil servis enfeksiyonu eledi. eozinofil sayımı parazitleri eledi.,açıklama
ciğerdeki sıvıyı boşaltırken mononükleoza rastladık. peyi açıklıyor ve neredeyse asemptomatik olabilir.,hipotez
korunmadan yapılmış bir seks varsa h.i.v. için test yapmalıyız.,talimat
test negatif çıktı. h.i.v. yok.,açıklama
gey pornosu izlerken kusturucu enjekte etmişler. apomorfin veya lityum klorür ya da siklofosfamid. işe yaramayınca damardan erkeklik hormonları vermişler.,açıklama
"elektrokonvulsiv terapi diğer belirtileri açıklar. onu normal bir erkek yapmak için elektrokonvulsiv terapi mi yapmışlar? sinirsel hasar, afaziyi açıklar.",hipotez
eeg testi yapın. bakın bakalım onu normalleştirmişler mi yoksa karıştırmışlar mı?,talimat
beta dalgaları sivriliyor. kriz geçiriyor. müdahale arabası.,açıklama
kalp krizi geçiriyor.,açıklama
elektrokardiyogram bir anormallik göstermedi.,açıklama
"bir kalbi durdurmanın dört yolu vardır. elektriksel sorunlar, zayıf kan akışı, olmaması gereken yerde kan olması. şok, tıkanma ve kanama.",açıklama
elektro fizyolojik çalışma şokları eledi. tıkanma veya kanama var mı diye anjiyo yapacağız.,talimat
seni anjiyo için hazırlamalıyız. valium rahatlamana yardım eder. uyluktaki atardamarından bir kanal açacağız.,tedavi
"postüral ortostatik taşikardi sendromu. doğrulduğunda kan basıncı düşüyor, uzandığından normale dönüyor.",hipotez
uzayan hipertansiyon kalp krizine neden olmuş olabilir. aynı zamanda baygınlığı da açıklar. afazisi de.,hipotez
"p.o.t.s., mono gibi viral ya da bakteriyel enfeksiyonla oluşabilir. madem öyle fludrokortizon yüklemesi yapın.",tedavi
"ciddi bir baş ağrısı var. serebral enfeksiyon baş ağrılarını açıklardı, potsa yol açabilir. eğer mantar olsaydı kalbe kadar yayılabilirdi.",hipotez
spinal tap ve serebrospinal sıvı testi yap.,talimat
serebrospinal sıvı testinde enfeksiyona rastlanmadı ve baş ağrısı kötüye gidiyor.,açıklama
tap bölgesinden serebrospinal sıvı kaybediyor. baş ağrısını biz mi kötüleştirdik? en yüksek seviyede morfin veriyoruz.,hipotez
sızıntıyı yamayın ve yapay serebrospinal sıvı verin. yakında biraz rahatlama hissetmelisin.,tedavi
felç geçiriyor. mrda beynin kan dolaşımında sorun gözükmedi. t.i.a. elendi.,hipotez
sarkoidoz? göğüs röntgeninde hilar kütleleri gözükmüyor.,açıklama
skleroderma? derisi iyi. ana testi negatif.,açıklama
"mitokondriyal ensefalomiyopati, laktik asidoz, nöbet benzeri epizodlar. laktat seviyesi dengeli.",hipotez
"terlemiyorsun. süt veriyorsun. terapistleri onu hormonlarla doldurmuş. erkek hormonları süt vermeni sağlamaz. tabii tiroit bezini alt üst etmedilerse. grave hastalığı, hashimoto hastalığı.",hipotez
"pituitaria tümörü? prolaktinoma iyi huylu olabilir. prolaktin seviyesini ölçün, sonra pituitariasına mr çekin. aynı zamanda libido ve kalp sorunlarını açıklayabilir.",hipotez
33 yaşındaki bir kadına meme kanseri olduğunu söylüyordum.,açıklama
gelemem. rahim kanseri için test yaptıracağım.,açıklama
"akut iskemiye yol açan arteriyel hastalık, kalp ve sinirsel semptomları ve hatta potsu bile açıklayabilir.",hipotez
senin bir kafa travması geçirmiş olduğunu söylediler. ayaklı merdivenden düşüp kafamı çarptım.,açıklama
27 yaşımda kalp krizi geçirdim.,açıklama
sende chiari malformasyonu var. kafatasının dibindeki bir daralma. serebrospinal sıvının akışını engelliyor. tedavisi ameliyat.,hipotez
hayvan yetiştiricisi kampında ect yapılana kadar sorun değildi. beyninin girişi tıkayacak kadar şişmesine neden oldu. beynin pituitariaya baskı uygulayınca...,açıklama
"ne yazık ki, potsu tedavi eder gibi tedavi uygularsan durum kötüleşir.",açıklama
cinsel kimlik değişim terapisi. üç haftalık bir kampa gidip yoğun bir rehabilitasyon görmüş.,açıklama
uzayan hipertansiyon kalp krizine neden olmuş olabilir.,hipotez
"beynindeki düşük basınç potsa sebep oldu, başka bir şey değil.",hipotez
beta dalgaları sivriliyor. o ne demek? emin değilim.,hipotez
"kan basıncını ölçtüğümüz iki seferde de uzanıyordu. dik duruyordu, sonra test etmek için yatırdın. kan basıncı normale döndü. sesi geri geldi.",açıklama
sağlık geçmişine ne kadar güvenebiliriz ki?,soru
kurşun içeren boya kullanılmış olabilir.,hipotez
asbestozis. tavan asbest değil. taşındığımda kontrol etmiştim.,hipotez
"eğer plevral efüzyon sistemik bir nedenden dolayı olsaydı, diğer iki semptomu da açıklardı.",açıklama
"hafıza kaybı. sokakta koşarken bulmuşlar, yolunu kaybetmiş. neredeyse bir kamyonun altında kalıyormuş. mrda anormallik görülmedi.",açıklama
üzerinde kimliği yok. sadece koşu kıyafetleri ve nabız monitörü. hakkında hiçbir şey bilmiyoruz.,açıklama
ak madde ile gri madde arasında kontrast kaybı var. ama o bölge hafızayı kontrol ediyor.,hipotez
"chase ms, taub fiziksel travma. neden bunları ekarte ettiğimizi de anlatabilirim.",açıklama
muhtemelen sebep toksin ve kadını öldürmeden ne olduğunu bulmalıyız. evini aramalıyız.,hipotez
"evleri eski bir metan arazisi üzerine inşa edilmiş, bazı ailelerin mahkemelerinde onlara anlaşma kazandırdı. zehirli metana maruz kalma bunu açıklayabilir.",hipotez
ayağım birden uyuştu. pantolonu ıslak. idrar kaçırma. karışık kısmi nöbet geçiriyor.,açıklama
şimdi de nöbet düzensizliğinden mi bahsediyoruz? o da zehir değil. ama çoğunlukla beynin yaşadığı eski bir sakatlık yüzünden oluyor.,açıklama
nefes alma sorunu akciğerlerine sıvı dolması yüzünden olmuş. diabetes insipidus. ve dinın geldiği yerde hipotalamus hasar görmüş.,hipotez
"hipotalamus burada, di ve idrar kaçırma burada. amigdala burada. küresel bir hafıza kaybı burada. ve motor korteks, işte size ayak felci.",hipotez
süngersi ensefalit teşhisiyle bitiyor. kadının beyninin bir paçasını kesmeleri için ekibimi ikna ettim.,hipotez
"ameliyat olmazsa, her şeyi kaybedecek. prion enfeksiyonu ilerlemeye ve tüm beynini yok etmeye devam edecek.",açıklama
ameliyat seçeneği artık yok. uzun dönemli hafızasını kaybedecek.,açıklama
"kalp hızı ayarlayıcı verin, kemo ve radyasyona başlayın. bu onu tedavi etmeyecek, ama birkaç hafta kazandıracak.",tedavi
kalp ritminin kararsızlığına bak. se beyin sapına yayılmış.,açıklama
hayır. beyin sapını kesemeyiz. enfeksiyon çok hızlı yayılıyor. ameliyat seçeneği artık yok.,açıklama
bakteriyel enfeksiyon?,hipotez
12 saattir hastayı uyanık tutuyoruz. nöbet benzeri bir aktivite belirtisi yok. testi bitirmeliyiz.,talimat
"hastanın kalbine kalp pili takmak için fluoroskopi kullandık. çabuk ilerleyen genişlemiş kardiyomiyopati. se değil, tüm vücuduna hücum ediyor.",açıklama
kalp atışını dengelemeye çalışıyoruz. hala hızlı atıyor ve tansiyonu yüksek.,açıklama
endokardit. kalbinden yavaş ilerleyen enfeksiyon. beynine pıhtı gönderiyor. ya da eski bir enfeksiyonu tekrar devreye soktu. tüberküloz. çoklu ilaç rejimi tedavisine başlayın.,hipotez
aşırı egzersizi bağışıklık sistemini bastırdı ve enfeksiyonun içten içe devam etmesine izin verdi.,hipotez
iv antibiyotiklerin işe yaraması bile zaman alacaktır. ilk dozu ameliyathanede direk akciğerlerine verin. izoleli odada uv ışını verin.,tedavi
ve kendinize de test yapın. hepiniz maruz kaldınız.,talimat
akciğerler ıslak. oksijen saturasyonu düşüyor. soluk tüpü takmak gerekebilir. damardan biraz furosemide verin.,tedavi
"dur, dur. kalp krizi geçiriyor. ciğerlerindeki sıvıyı almalıyız.",açıklama
dövmeye alerjik bir reaksiyon oluşmuş. ultra maratonculuk bağışıklık sistemini değiştirmiş ve alerjik reaksiyona neden olmuş. kalın bir deri parçası nakli yaptık ve iyileşecek.,hipotez
büyük olasılıkla hastanın beyninin her şeyi unutmayı seçmesine neden olacak psikolojik bir travma meydana gelmiş.,hipotez
bacağım ağrıyor.,açıklama
"son zamanlarda kafana takılan bir şey, belirli bir stresin var mı?",soru
ilaç alıp halüsinasyon görmediğim bir yer.,açıklama
ameliyat olmak istiyorum. tabii ki hafızasını kalıcı olarak kaybetme riskini almak isteyecek. o anıların ne kadar önemli olduğuna dair hiçbir fikri yok.,açıklama
"şu anda, sidney kendisiyle ilgili karar verecek durumda değil. daha kim olduğunu bile bilmiyor.",açıklama
"kadın çok iyi bir avukat, house. mutlu kalmasını sağlamak istediğimiz türden bir hasta.",açıklama
"sürekli bir gözetim olmadan, hap kullanmaya geri dönecek.",açıklama
akut karın yaklaşımı.,açıklama
"ve motor korteks, işte size ayak felci.",açıklama
hafızasını geri kazandı mı? henüz değil. kazanacak mı? bilmemin imkanı yok.,soru
ultra maratonculuk bağışıklık sistemini değiştirmiş ve alerjik reaksiyona neden olmuş.,hipotez
hastanın kalbine kalp pili takmak için fluoroskopi kullandık.,tedavi
"kalp hızı ayarlayıcı verin, kemo ve radyasyona başlayın. bu onu tedavi etmeyecek, ama birkaç hafta kazandıracak, bu sayede ölmeden önce kim olduğunu öğrenebilecek.",tedavi
"sayın yargıç, dna kanıtı juan alvarezin anaerkil soyunu kanıtlıyor. annemin dnası hala o haçta duruyor muymuş?",açıklama
"bak, bir yıldır terapi görüyorsun. sana bir şeyler anlat dediğimde, seni etkileyen bir şeyler anlatman gerektiğini biliyorsun.",açıklama
"hipotalamus burada, di ve idrar kaçırma burada.",hipotez
amigdala burada. küresel bir hafıza kaybı burada.,hipotez
alerjik bir reaksiyon oluşmuş. uzun mesafeli koşuya başlayana kadar bir sorunu yokmuş.,hipotez
ilk dozu ameliyathanede direk akciğerlerine verin. izoleli odada uv ışını verin.,tedavi
beyinde sadece umut için ayrılmış bir yer olduğunu bilmiyordum. çok çok küçüktür.,açıklama
kafa kırığı. glasgow koma skoru 11. durumu acil.,açıklama
"ayık ve cevap veriyor. sağ humerusta stabil kırığı var. sadece ambulansı, cerrahın zamanını ve bir yoğun bakım yatağını çalar.",açıklama
"ağır yaranız var, pansuman yapıp en kısa sürede sizi hastaneye götüreceğiz.",talimat
bir kahve bakiresi için bu kadar kafein. uyuya kalmış olması imkansız. bayılmış. bu da kazaya yorgunluğun değil nörolojik bir sorunun neden olduğu anlamına gelir.,hipotez
"hayır, kahveden nefret ederim. uyumadan çalışıyordum. kızım grip olmuş.",açıklama
beyninde yer kaplayan kitle olasılığı yüksek. mr haklı olduğumu kanıtlayacak. ya da sadece kazadan dolayı kafa travması geçirdiğini kanıtlayacak.,hipotez
"senkopa ne neden olur? vazovagal reaksiyon. menenjiyom, hasta sinüs sendromu.",hipotez
hannaya damar yolu açmakta zorlanıyoruz. bu kan kaybının az olduğunu gösterir. bize zaman kazandırır. tibiasından serum tak.,tedavi
bacağın yeterince kan almıyor. sıkışma ne kadar uzun sürerse o kadar çok kas ölür. ölen kas hücreleri zehir salgılar. bacağını çıkardığımızda zehir vücuduna yayılacak.,açıklama
crush sendromu temel olarak potasyum birikmesidir. fazla potasyumu geri alırsak. zaten sodyum bikarbonat tedavisi yaptık. ama glikoz ve insülinle değil.,tedavi
"birinin ayağını bu pis yerde kesmenin güvenli olduğunu mu sanıyorsun? sepsis, yağ embolisi, kanama.",açıklama
crush sendromunun başlaması için iki saati daha var. ellerimizle kazıyoruz. 10 ton molozu iki saatte kaldırmayı garanti edemem.,açıklama
"sol tarafta soluk sesi yok. pnömotoraksı var. hanna, akciğerlerinden biri çökmüş. tekrardan havayla şişireceğim, tamam mı?",hipotez
"boyun damarları normal. tamponad da yok. hanna, akciğerinde pıhtı var. ama düzelteceğim. damar yolundan streptokinaz ver.",tedavi
pıhtı değil. yağ embolisi. ampütasyondan kaynaklı. yağ embolisini engelleyecek bir yol yok.,açıklama
subaraknoid kanama. menenjit? boynunun ağrıdığını söylemedi. çünkü her yeri ağrıyor. 15 kat yükseklikten betona dalış yaptı. lp yapın.,hipotez
venöz sinüs trombozu var mı diye de bakın. x-ray venogram çekin.,talimat
"enfeksiyon nörolojik semptomlara neden olur, sistemik olur, dic de kanamaya yol açar.",hipotez
alt omurgasında araknoid kist var. o yüzden gözden kaçırdık. günde 10 saat oturuyor. omurga sıvısına baskı yapıyor.,hipotez
"derini, kaslarını ve yağlarını kesmek için neşter kullanacağım. kemiklere ulaştığım zaman da elektrikli testereye geçeceğim. süpürge sapı kalınlığında iki kemik var.",talimat
"sonra da ortopedik cerrahlar hastanede seni temizleyip, uygun bir protez takacaklar. bir an önce etrafımda daireler çizerek koşuyor olacaksın.",tedavi
seni bayıltamam. solunumunu baskılayabilir. ağrının birazını bu şekilde alabiliriz.,açıklama
"bacağımda kan pıhtısı vardı, ve kaslarım ölüyordu. tüm doktorlar bacağımın kesilmesi gerektiğini söylüyorlardı. çok riskli bir operasyondu. neredeyse ölüyordum.",açıklama
her gün acı çekiyorum. acı beni değiştirdi. yumruğum kadar bir kas kitlesini kesip aldılar ve beni sakat bıraktılar.,açıklama
kateter şahdamarın içinde ilerliyor. kavernöz sinüse giriyorum. boyayı enjekte ediyorum. dolma defekti yok.,açıklama
hanna panikledi. panik atak geçiriyor. nefes alamıyor. tüm damar yollarını söküp atıyor. oksijen ver gitsin.,açıklama
pıhtıyı dağıtmazsak vücut oksijen alamayacak. bu bir kan inceltici. daha fazla kanatacağım.,tedavi
"endişelenmen gereken crush sendromu değil, tamam mı? gaz sızıntısı var. yangın var.",açıklama
"kan basıncın artıyor, bacağındaki yaranın kanaması hızlanıyor. bacağını kurtarmak için vaktim azalıyor.",açıklama
mr temizdi ama sonrasında burnundan ve gözlerinden kanamaya başladı. öyleyse çökmeden önce bir sorunu varmış.,açıklama
"beyin enfeksiyonu? enfeksiyon nörolojik semptomlara neden olur, sistemik olur, dic de kanamaya yol açar.",hipotez
önce fasiyal kırık için röntgen çekmeliyiz. bu basit bir travma da olabilir.,talimat
temiz. şimdi de adamın ateşi çıkmaya başladı. subaraknoid kanama. menenjit?,açıklama
"adam komaya girdi. lp temiz çıkmıştı, ama...",açıklama
"kanama başlamadan ve ateşi çıkmadan önce klostrofobikmiş. evet, oldu. kafein yüzünden. kan basıncı yükseldi mi?",hipotez
alt omurgasında araknoid kist var. günde 10 saat oturuyor. omurga sıvısına baskı yapıyor. tomografisini çekin.,hipotez
soluk sesi çift taraflı. başka bir pnömotoraks değil. boyun damarları normal. tamponad da yok.,açıklama
kan basıncı 7242. hanna? nefes alamıyorum.,açıklama
omzunu tekrardan bandajlatmalısın.,talimat
halüsinasyon görmediğimi nasıl bileceğim? vicodin aldın mı? hayır. öyleyse sorun yok.,açıklama
"tekrardan ilaç kullanmaya başlamak istiyorsan, senin seçimin.",açıklama
adını arkadaş olalım diye sormuyorum. bilinç durumunu saptamaya çalışıyorum.,açıklama
"bütün seçenekleri tükenmeden hannanın bacağı kesililirse, dava açtığında onun lehine tanıklık edeceğimi de biliyor.",açıklama
öyleyse çökmeden önce bir sorunu varmış. travmaya bağlı koagülopati değilse tabi.,hipotez
dolma defekti yok.,açıklama
"vardı, ama tükendi. bacağını kesmek zorundayız.",açıklama
"durumu kritik. bırakın. sadece ambulansı, cerrahın zamanını ve bir yoğun bakım yatağını çalar.",açıklama
"benim gibi olmak istemezsin. seni seven bir kocan var. arkadaşların var. bir aile kurabilirsin. bir hayatın var. ya bu, bu sadece bir bacak.",açıklama
yağ embolisini engelleyecek bir yol yok. ameliyathanede bile yapmış olsaydın onu kurtaramazdın. ölümünden dolayı kendini suçlama. senin hatan değildi.,açıklama
enfeksiyon kapacak.,açıklama
bacaklarında uyuşma ve karıncalanma ve konuşma bozukluğu olan 25 yaşında erkek.,açıklama
romadaki buona speranza tıp merkezi bir huntington deneyi yapıyor.,açıklama
fetal nöral transplantasyon yaptıklarını biliyorum.,açıklama
ayrıca deneklerinin intrakraniyal kanama riskinin arttığını da biliyorum.,açıklama
aynı mide gribine yakalanmış olmalı.,açıklama
ameliyathanede kustu.,açıklama
zaten aldım. ve trimetobenzamid.,açıklama
belki de bu gıda zehirlenmesi değildir.,açıklama
"her neyse, midesinin astarına zarar vermiş olmalı.",açıklama
ona ondansetron ve prostaglandin veriyoruz.,talimat
bu ilaçların yan etkiler listesini okudun mu? tansiyonunu düşürebiliriz.,soru
yüksek... kan şekeri.,açıklama
ona sıvı takviyesi yapar yapmaz iyi olacak.,açıklama
chase laboratuvar testleri yapıyor. şu anda en güçlü iki ihtimal hepatit ve peptik ülser hastalığı.,açıklama
hastanın anestezisinin ayarlanması gerekir.,açıklama
ya davranışı ondansetronun bir yan etkisi değilse? ya bir semptomsa?,soru
deliryum ve bulantıya ne sebep olur?,soru
kurbağa yumurtaları bulantıya neden olur ve uyuşturucu etkisi yaratabilir.,açıklama
"eğer haklıysam, panzehir hızlı etki eder.",açıklama
işaret parmağınla burnuna dokun ve bana serebral kontüzyonu nasıl tedavi ettiğini söyle.,soru
ödem ve transtentorial herniasyon için izlerdim.,açıklama
acil tıp teknisyenleri kalbinin durduğunu düşünüyor.,açıklama
"bir gün sağlıklı, ertesi gün kalp aritmisi.",açıklama
"ekg, eko ve baş btsi tertemiz.",açıklama
nörolojik muayenesinde hiçbir şey yok.,açıklama
aralıklı kalp aritmilerine neden olan durumlar.,soru
"hastanın erkek kardeşinde şiddetli, konjenital musküler distrofi var.",açıklama
eğer bunun gizli bir vakasını geçirdiyse...,açıklama
"eğer uzun qt sendromu ise, o paten parkındaki irkiltici herhangi bir uyaran aritmiyi tetiklemiş olabilir.",açıklama
uzun qtyi doğrulamak için hastayı ölümüne korkutun.,talimat
korkutma testi delilik.,açıklama
bunun yerine bir anjiyo ve e.p. çalışması yapın.,talimat
seni bir süredir hidrate ediyoruz.,açıklama
kızınızın böbrekleri iflas ediyor gibi görünüyor.,açıklama
peki kalbinin durmasına ve idrarının gelmemesine ne sebep olabilir?,soru
dokularında lipit birikimi.,açıklama
peki ya protein birikimleri?,soru
amiloidoz. her iki semptomu da açıklıyor.,açıklama
tedavi için ilik nakli.,talimat
yorgunluk ve halsizlik yaşıyorum.,açıklama
ayaklarında ve bacaklarında karıncalanma var.,açıklama
tam bir test paneli istiyorum.,talimat
karbon testi mi?,soru
"genel anestezi kullanıyoruz, çok küçük bir miktar ilik alıyoruz...",açıklama
"verdiğimiz ilaçlarla neredeyse hiç ağrı olmaz, neredeyse hiç enfeksiyon riski olmaz.",açıklama
hemotoraks. ona hemen bronkoskopi yapmalıyız.,talimat
kendi kanında boğuluyor.,açıklama
amiloidoz değil.,açıklama
kanayarak ölüyor. akciğerinden.,açıklama
dörtte birini köpükle doldurmak istiyorum.,talimat
tek alternatif akciğeri yavaşça dikmek...,açıklama
akciğere dikiş atın.,talimat
"kalp aritmisi, böbrek yetmezliği ve şimdi de kanayan akciğer.",açıklama
akciğer merkezli çoklu sistem tutulumu. sarkoidoz?,soru
tüberküloz her üç organı da etkileyebilir.,açıklama
peki ya goodpasture? akciğerleri ve böbrekleri etkiler.,soru
"ve otoimmünite, aniden ortaya çıkan aritmiyi açıklar.",açıklama
"tedavi için immünsüpresanlar ve plazmaferez, doğrulamak için böbrek biyopsisi.",talimat
"böbrek biyopsisi temiz çıktı, bu yüzden ameliyathaneden gelen akciğer parçasını tekrar kontrol ettik.",açıklama
kan damarlarında intimal kalınlaşma var.,açıklama
ve lenfositik infiltrasyon. lam için test yaptık. pozitif çıktı.,açıklama
ayrıca akciğeri iflas etti. yaşamak için donör akciğerine ihtiyacı var...,açıklama
"ameliyat olaysız geçti, ancak donör akciğeri iyileşmenin birinci saatinde iflas etmeye başladı.",açıklama
vücut yeni akciğeri reddediyor ya da enfekte olduğu için yeni akciğeri biz reddetmeliydik.,açıklama
"biyopsi yapalım, hangisi olduğunu görelim.",talimat
"eğer ret için steroid verirsek, bir enfeksiyonu daha da kötüleştirir.",açıklama
"eğer enfeksiyon için antibiyotik verirsek, reddi daha da kötüleştirir.",açıklama
reddinin hiperakut olduğunu varsayıyorsun.,açıklama
hiperakut ret için iv metilprednizolon ile başlayın.,talimat
kan basıncı düşüyor. antibiyotiklerin işe yaramadığı anlamına gelir.,açıklama
onu trendelenburg pozisyonuna alın.,talimat
"bu enfeksiyon değil, ret anlamına geliyor.",açıklama
ona hemen iv metilprednizolon başlayın.,talimat
"küçük ağrılar, şişlik, herhangi bir şey var mıydı?",soru
bazen kulaklarım biraz ağrır. ağrı. biraz tıkanıklık.,açıklama
kötü bir orak hücre taşıyıcılığı vakası var.,açıklama
kan testleri orak hücre taşıyıcılığını az önce doğruladı. bozuk kan hücreleri kan damarlarını bozdu...,açıklama
"kendini her şeyden ayırarak, vücuduna hipoksik bir hasar verdi... solunum durması yaşadı.",açıklama
acil tıp teknisyenleri onu bilinci kapalı buldu.,açıklama
hizmetçisi nöbet geçirdiğini söyledi.,açıklama
yüzünün yanındaki yanık barut kaynaklı...,soru
bu kadın 72 saatlik psikiyatrik gözetim altında.,talimat
intihar etmeye çalışırken geçirilen bir nöbet.,açıklama
gece boyunca onu gözlemleyin. başka bir nöbet geçirip geçirmediğine bakın.,talimat
bugünden önce hiç nöbet geçmişiniz var mı?,soru
başka bir nöbet geçirip geçirmeyeceğinizi görmek için.,açıklama
sırtı ve elleri çok ağrıyor.,açıklama
sırt ve el ağrısı olan bir yazar. bu çok yardımcı oldu.,açıklama
hem e.e.g.si hem de tüm yaşamsal belirtileri normal...,açıklama
tek taraflı hiperhidroz. ilginç.,açıklama
cıva zehirlenmesi mi?,soru
"nöbetleri, el ve sırt ağrısını, ayrıca depresyonu açıklıyor.",açıklama
idrar ve kan örnekleri geldi. normaller.,açıklama
şelasyon tedavisine başlayın. başka bir idrar testiyle doğrulayın.,talimat
bunun cıva olduğunu düşündüren nedir? semptomlarınız.,soru
kan basıncı ve kalp atış hızı fırlıyor.,açıklama
şelasyon maddesine karşı alerjik bir reaksiyon olmalı.,açıklama
"ağrı, nöbetler, hiperhidroz ve aniden başlayan aşırı yüksek tansiyon.",açıklama
